date,n_gauges,cc_era5,cc_imerg,cc_mlr,a,b,c,cc_gain_vs_era5,cc_gain_vs_best
2014-10-14,276,0.0,-0.02,0.02,0.0,-0.46,0.14,0.02,0.02
2014-10-15,278,0.0,0.01,0.01,0.0,0.01,0.07,0.01,-0.0
2014-10-16,275,-0.01,-0.0,0.01,-0.08,-0.0,0.01,0.02,0.01
2014-10-17,276,-0.06,-0.02,0.06,-0.18,-0.01,0.16,0.12,0.09
2014-10-18,272,-0.02,0.15,0.16,-0.08,0.09,0.08,0.18,0.01
2014-10-19,269,0.08,0.37,0.37,-0.08,0.27,0.6,0.3,0.0
2014-10-20,275,0.21,0.52,0.52,-0.01,0.51,0.51,0.31,0.0
2014-10-21,275,0.31,0.19,0.31,0.36,0.09,0.09,0.0,0.0
2014-10-22,277,0.03,0.19,0.22,-0.31,0.94,0.1,0.19,0.04
2014-10-23,273,0.02,0.01,0.02,1.51,-0.0,0.03,0.0,0.0
2014-10-24,272,-0.01,-0.01,0.01,-2.65,-0.61,0.05,0.01,0.01
2014-10-25,271,-0.02,-0.0,0.02,-0.05,-0.09,0.03,0.04,0.02
2014-10-26,267,-0.02,-0.02,0.02,-0.0,-0.0,0.01,0.04,0.04
2014-10-27,277,0.19,0.05,0.2,0.69,0.01,0.01,0.01,0.01
2014-10-28,275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-10-29,277,-0.01,0.0,0.01,-0.46,0.0,0.02,0.02,0.01
2014-10-30,276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-10-31,272,0.03,-0.03,0.05,0.06,-0.08,0.18,0.02,0.02
2014-11-01,266,0.52,0.46,0.55,0.47,0.4,0.2,0.03,0.03
2014-11-02,269,0.57,0.57,0.63,0.51,0.47,0.49,0.07,0.06
2014-11-03,271,0.37,0.23,0.38,0.36,0.09,0.47,0.0,0.0
2014-11-04,273,0.69,0.21,0.72,4.59,0.22,0.03,0.04,0.04
2014-11-05,275,-0.01,0.03,0.05,-0.02,0.1,0.11,0.06,0.01
2014-11-06,275,0.02,0.03,0.03,0.16,0.09,0.07,0.01,0.0
2014-11-07,273,-0.01,-0.02,0.03,-0.22,-0.12,0.08,0.04,0.04
2014-11-08,269,-0.0,-0.01,0.01,-4.4,-0.0,0.02,0.01,0.01
2014-11-09,268,-0.01,-0.01,0.02,-9.31,-0.03,0.11,0.02,0.02
2014-11-10,270,0.12,0.06,0.12,0.21,-0.03,0.03,0.0,0.0
2014-11-11,267,0.64,0.11,0.64,1.47,-0.1,-0.0,0.0,0.0
2014-11-12,272,0.29,0.07,0.29,0.47,-0.09,0.04,0.0,0.0
2014-11-13,269,0.79,0.61,0.81,2.62,1.48,-0.22,0.03,0.03
2014-11-14,271,0.76,0.58,0.76,1.07,0.15,-0.47,0.0,0.0
2014-11-15,264,0.72,0.43,0.72,1.13,-0.25,0.3,0.0,0.0
2014-11-16,261,0.38,0.23,0.41,0.2,0.21,0.06,0.03,0.03
2014-11-17,268,-0.01,0.01,0.02,-0.6,0.02,0.12,0.03,0.01
2014-11-18,270,-0.02,0.13,0.13,-105.39,0.42,0.26,0.14,0.0
2014-11-19,272,-0.02,-0.03,0.03,-0.41,-0.13,0.05,0.05,0.05
2014-11-20,271,0.26,0.13,0.26,2.17,0.04,0.04,0.0,0.0
2014-11-21,269,0.06,0.31,0.31,0.11,0.25,0.03,0.25,0.0
2014-11-22,267,0.09,0.33,0.33,-0.65,0.42,0.34,0.24,0.0
2014-11-23,267,0.73,0.31,0.73,0.5,0.28,-0.08,0.0,0.0
2014-11-24,266,0.82,0.46,0.83,1.46,-0.57,0.01,0.0,0.0
2014-11-25,270,0.55,0.31,0.56,6.16,0.09,0.19,0.0,0.0
2014-11-26,271,0.02,-0.03,0.05,0.45,-0.02,0.06,0.02,0.02
2014-11-27,260,-0.01,-0.03,0.03,-29.22,-0.21,0.08,0.04,0.04
2014-11-28,268,0.0,-0.01,0.01,0.0,-0.01,0.02,0.01,0.01
2014-11-29,267,0.0,0.16,0.16,0.0,0.29,0.02,0.16,-0.0
2014-11-30,262,-0.01,0.51,0.51,-0.97,0.34,-0.0,0.51,0.0
2014-12-01,273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-12-02,273,0.01,0.03,0.04,0.04,0.05,0.66,0.02,0.0
2014-12-03,268,0.46,0.19,0.46,0.84,0.01,0.8,0.0,0.0
2014-12-04,272,0.66,0.74,0.74,0.12,0.36,1.06,0.08,0.0
2014-12-05,275,0.19,-0.0,0.19,1.79,-0.17,1.89,0.0,0.0
2014-12-06,269,0.11,0.24,0.25,0.25,0.06,0.04,0.14,0.01
2014-12-07,269,-0.04,0.02,0.06,-0.08,0.02,0.1,0.1,0.04
2014-12-08,271,-0.02,0.05,0.05,-0.45,0.12,0.07,0.07,0.0
2014-12-09,274,0.32,0.53,0.53,0.07,0.13,-0.01,0.22,0.01
2014-12-10,269,0.55,0.13,0.56,1.28,-0.14,0.05,0.01,0.01
2014-12-11,273,0.06,0.19,0.19,-0.22,0.25,0.05,0.14,0.0
2014-12-12,273,0.33,0.18,0.34,7.59,-0.13,0.8,0.0,0.0
2014-12-13,267,0.43,0.41,0.5,0.48,0.72,0.97,0.07,0.07
2014-12-14,267,0.23,0.24,0.25,0.11,0.24,1.51,0.02,0.01
2014-12-15,272,0.14,-0.06,0.15,0.96,-0.12,0.38,0.01,0.01
2014-12-16,275,0.08,-0.08,0.15,0.35,-0.18,0.19,0.07,0.07
2014-12-17,271,0.31,0.28,0.38,0.49,0.45,0.66,0.07,0.07
2014-12-18,271,0.45,0.43,0.5,0.48,0.54,0.59,0.06,0.06
2014-12-19,274,0.05,0.07,0.08,0.23,0.1,0.49,0.03,0.02
2014-12-20,272,0.1,-0.02,0.13,4.05,-0.12,0.32,0.03,0.03
2014-12-21,268,0.77,0.04,0.77,2.76,0.06,-0.03,0.0,0.0
2014-12-22,271,0.87,0.37,0.87,1.13,0.37,-0.29,0.01,0.01
2014-12-23,271,0.37,0.19,0.38,1.1,0.27,0.08,0.0,0.0
2014-12-24,270,0.53,-0.03,0.53,1085.0,-0.08,-2.07,0.0,0.0
2014-12-25,242,0.52,0.29,0.56,0.94,0.68,-0.13,0.04,0.04
2014-12-26,260,0.45,0.2,0.45,0.54,-0.02,0.39,0.0,0.0
2014-12-27,267,0.42,0.35,0.42,1.27,-0.34,0.3,0.0,0.0
2014-12-28,267,0.39,-0.02,0.39,10.92,0.03,0.1,0.0,0.0
2014-12-29,270,0.51,-0.02,0.51,0.68,-0.03,0.02,0.0,0.0
2014-12-30,271,0.25,-0.06,0.25,0.82,-0.68,0.37,0.01,0.01
2014-12-31,267,0.6,0.12,0.6,0.7,0.35,0.02,0.0,0.0
2015-01-01,258,0.35,0.11,0.35,0.65,0.05,0.83,0.0,0.0
2015-01-02,265,0.51,0.35,0.52,1.03,0.94,0.55,0.01,0.01
2015-01-03,269,0.29,0.41,0.42,0.24,0.94,0.31,0.13,0.01
2015-01-04,270,0.1,-0.01,0.1,11.22,-0.04,0.3,0.0,0.0
2015-01-05,268,-0.05,0.01,0.05,-3.22,0.01,0.24,0.09,0.03
2015-01-06,271,-0.01,-0.04,0.04,-2.05,-0.01,0.05,0.05,0.05
2015-01-07,273,-0.01,-0.02,0.02,-0.5,-0.01,0.04,0.03,0.03
2015-01-08,273,0.44,0.54,0.55,0.25,0.24,-0.06,0.11,0.01
2015-01-09,272,0.22,0.16,0.23,0.57,0.08,0.13,0.01,0.01
2015-01-10,265,0.37,0.42,0.46,0.21,0.25,0.13,0.1,0.05
2015-01-11,268,0.4,0.08,0.41,0.58,0.06,0.23,0.0,0.0
2015-01-12,269,0.1,0.3,0.3,-0.13,0.8,2.83,0.21,0.0
2015-01-13,273,0.59,0.38,0.6,0.53,0.25,1.05,0.01,0.01
2015-01-14,274,0.52,0.37,0.55,0.51,0.37,0.1,0.03,0.03
2015-01-15,275,0.1,0.02,0.1,0.69,0.02,0.31,0.0,0.0
2015-01-16,275,-0.05,-0.0,0.05,-6.37,-0.0,0.16,0.09,0.05
2015-01-17,272,-0.01,-0.02,0.03,-1.34,-0.04,0.04,0.04,0.04
2015-01-18,270,-0.01,0.08,0.08,-8.38,0.07,0.06,0.1,0.0
2015-01-19,275,0.53,-0.03,0.53,5.01,-0.01,-0.01,0.0,0.0
2015-01-20,274,0.14,0.0,0.15,0.08,0.0,0.01,0.0,0.0
2015-01-21,272,0.52,0.29,0.52,0.46,0.05,-0.02,0.0,0.0
2015-01-22,275,0.21,0.21,0.24,0.1,0.29,0.15,0.03,0.03
2015-01-23,275,0.05,0.09,0.1,0.47,1.19,0.18,0.05,0.02
2015-01-24,273,-0.02,-0.01,0.03,-30.89,-0.07,0.14,0.05,0.04
2015-01-25,270,-0.02,-0.01,0.02,-11.39,-0.01,0.09,0.04,0.03
2015-01-26,273,0.47,0.57,0.57,0.12,0.5,0.0,0.1,0.0
2015-01-27,273,0.33,0.45,0.52,0.5,0.5,0.04,0.18,0.07
2015-01-28,270,-0.06,-0.03,0.06,-1.17,-0.02,0.27,0.11,0.09
2015-01-29,270,0.08,-0.1,0.13,2.4,-0.28,1.64,0.06,0.06
2015-01-30,273,0.56,0.45,0.57,0.88,0.15,-2.58,0.01,0.01
2015-01-31,265,0.49,0.67,0.67,0.11,1.04,2.08,0.18,0.0
2015-02-01,271,0.18,0.13,0.2,1.59,0.42,0.79,0.02,0.02
2015-02-02,274,-0.06,0.0,0.06,-1.68,0.01,0.21,0.11,0.06
2015-02-03,278,-0.01,-0.04,0.04,-0.91,-0.05,0.09,0.05,0.05
2015-02-04,278,0.22,0.01,0.22,0.87,-0.0,0.0,0.0,0.0
2015-02-05,277,0.23,0.02,0.23,37.35,0.01,-0.05,0.0,0.0
2015-02-06,276,-0.01,-0.02,0.03,1739.29,-0.03,0.06,0.03,0.03
2015-02-07,272,-0.01,-0.02,0.02,-270.07,-0.03,0.37,0.03,0.03
2015-02-08,272,-0.01,0.09,0.09,-0.23,0.04,0.01,0.1,0.0
2015-02-09,274,0.0,-0.01,0.01,0.0,-0.0,0.01,0.01,0.01
2015-02-10,277,0.12,-0.02,0.15,0.19,-0.04,0.01,0.02,0.02
2015-02-11,276,0.5,0.08,0.5,0.31,-0.12,-0.02,0.01,0.01
2015-02-12,276,0.16,0.63,0.63,0.12,0.78,0.02,0.47,0.0
2015-02-13,273,0.12,-0.01,0.12,125.04,-0.0,-0.1,0.0,0.0
2015-02-14,271,-0.03,-0.03,0.03,-0.05,-0.01,0.02,0.05,0.05
2015-02-15,270,0.17,0.34,0.34,0.07,0.23,0.03,0.17,0.0
2015-02-16,271,0.22,0.14,0.24,0.39,0.1,0.12,0.02,0.02
2015-02-17,272,0.06,-0.04,0.07,0.19,-0.08,0.05,0.01,0.01
2015-02-18,277,0.0,-0.02,0.02,0.0,-0.03,0.06,0.02,0.02
2015-02-19,276,0.0,-0.0,0.0,0.0,-0.01,0.06,0.0,0.0
2015-02-20,275,0.13,-0.0,0.13,0.83,-0.0,0.03,0.0,0.0
2015-02-21,273,0.06,0.04,0.07,0.16,0.07,0.11,0.01,0.01
2015-02-22,270,0.75,0.37,0.76,1.14,0.47,0.01,0.01,0.01
2015-02-23,266,0.78,0.54,0.81,0.76,0.61,-0.9,0.03,0.03
2015-02-24,273,0.27,0.15,0.28,0.33,0.25,1.29,0.01,0.01
2015-02-25,274,0.32,0.03,0.32,1.02,-0.04,0.4,0.0,0.0
2015-02-26,275,0.46,0.08,0.46,1.6,0.17,0.09,0.0,0.0
2015-02-27,271,0.43,0.26,0.45,0.52,0.32,0.04,0.02,0.02
2015-02-28,270,0.52,0.52,0.61,0.66,1.17,0.48,0.09,0.09
2015-03-01,267,0.65,0.65,0.69,0.6,0.53,1.49,0.04,0.04
2015-03-02,270,0.78,0.58,0.78,1.04,-0.03,-0.46,0.0,0.0
2015-03-03,270,0.11,0.07,0.12,0.21,0.05,3.49,0.0,0.0
2015-03-04,273,0.23,-0.04,0.23,0.61,-0.14,0.26,0.01,0.01
2015-03-05,273,-0.04,0.07,0.08,-0.29,0.29,0.34,0.12,0.01
2015-03-06,274,-0.01,0.04,0.04,-1.31,0.06,0.1,0.06,0.0
2015-03-07,273,-0.03,0.1,0.1,-0.08,0.09,0.04,0.13,0.0
2015-03-08,270,0.2,-0.04,0.22,0.18,-0.02,0.0,0.02,0.02
2015-03-09,269,0.06,-0.01,0.06,0.04,-0.0,0.02,0.0,0.0
2015-03-10,275,0.1,-0.05,0.11,0.4,-0.09,0.11,0.01,0.01
2015-03-11,275,-0.02,-0.01,0.02,-2.12,-0.01,0.14,0.04,0.03
2015-03-12,273,0.28,0.03,0.28,0.23,-0.01,0.01,0.0,0.0
2015-03-13,275,0.22,0.1,0.23,0.1,0.02,0.02,0.01,0.01
2015-03-14,272,-0.04,0.03,0.05,-0.01,0.01,0.01,0.08,0.02
2015-03-15,272,-0.01,0.33,0.33,0.13,0.05,-0.0,0.34,0.0
2015-03-16,271,-0.03,-0.03,0.04,-1.77,-0.03,0.14,0.06,0.06
2015-03-17,273,0.24,0.04,0.24,0.33,-0.03,0.13,0.0,0.0
2015-03-18,270,0.22,0.41,0.41,0.06,0.33,0.16,0.2,0.0
2015-03-19,273,0.26,0.5,0.52,0.21,0.35,0.0,0.26,0.01
2015-03-20,271,0.33,0.28,0.37,0.36,0.23,0.21,0.04,0.04
2015-03-21,271,0.17,0.11,0.17,0.07,0.06,0.14,0.01,0.01
2015-03-22,269,-0.02,-0.02,0.03,-0.03,-0.01,0.03,0.05,0.05
2015-03-23,270,0.04,0.04,0.05,0.05,0.02,0.03,0.01,0.0
2015-03-24,275,0.31,0.01,0.31,0.36,-0.01,0.0,0.0,0.0
2015-03-25,274,0.49,0.02,0.49,0.08,0.01,-0.01,0.0,0.0
2015-03-26,273,-0.01,-0.02,0.02,-0.23,-0.01,0.02,0.03,0.03
2015-03-27,275,0.02,-0.02,0.03,0.56,-0.26,0.07,0.01,0.01
2015-03-28,272,-0.01,-0.01,0.01,-0.17,-0.02,0.01,0.03,0.02
2015-03-29,269,-0.02,-0.01,0.02,-0.03,-0.0,0.01,0.04,0.03
2015-03-30,269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-03-31,272,0.05,0.25,0.25,-0.03,0.05,0.01,0.2,0.0
2015-04-01,275,-0.03,0.02,0.05,-0.08,0.07,0.05,0.08,0.03
2015-04-02,275,0.13,0.09,0.14,0.14,0.07,0.01,0.01,0.01
2015-04-03,277,-0.01,-0.01,0.01,-0.51,-0.0,0.01,0.03,0.02
2015-04-04,274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-04-05,270,-0.01,-0.01,0.02,-0.34,-0.02,0.01,0.03,0.03
2015-04-06,277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-04-07,277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-04-08,280,0.62,0.24,0.62,0.49,0.09,0.0,0.0,0.0
2015-04-09,278,0.27,-0.01,0.28,34.18,-0.33,-0.05,0.01,0.01
2015-04-10,277,0.06,-0.01,0.06,0.99,-0.02,0.01,0.0,0.0
2015-04-11,276,-0.03,-0.03,0.03,-0.05,-0.0,0.01,0.06,0.06
2015-04-12,273,0.82,0.75,0.82,1.25,0.02,-0.03,0.0,0.0
2015-04-13,276,0.43,0.17,0.43,1.65,0.16,-0.01,0.0,0.0
2015-04-14,278,-0.03,0.15,0.16,-0.09,0.09,0.04,0.19,0.01
2015-04-15,279,0.29,0.05,0.29,0.18,-0.01,-0.01,0.0,0.0
2015-04-16,277,0.7,0.16,0.71,2.16,-0.29,-0.18,0.0,0.0
2015-04-17,276,0.46,0.23,0.49,0.34,0.54,0.06,0.03,0.03
2015-04-18,274,0.57,0.41,0.62,0.49,0.53,-0.1,0.05,0.05
2015-04-19,275,0.36,0.42,0.5,0.41,0.24,-0.05,0.14,0.08
2015-04-20,277,0.46,-0.03,0.47,0.59,-0.12,-0.03,0.01,0.01
2015-04-21,275,0.17,0.03,0.17,0.25,-0.01,0.0,0.0,0.0
2015-04-22,277,0.27,0.14,0.27,0.2,-0.01,-0.0,0.0,0.0
2015-04-23,280,0.47,0.18,0.47,0.36,0.02,-0.04,0.0,0.0
2015-04-24,279,0.09,0.06,0.09,0.22,0.05,1.28,0.01,0.01
2015-04-25,271,0.62,0.49,0.63,0.93,0.33,0.92,0.01,0.01
2015-04-26,271,0.37,0.32,0.4,0.45,0.3,1.04,0.03,0.03
2015-04-27,275,0.31,0.22,0.32,0.41,0.17,0.76,0.01,0.01
2015-04-28,275,0.36,0.42,0.46,0.18,0.24,0.05,0.11,0.04
2015-04-29,279,0.46,0.2,0.47,0.96,0.21,0.08,0.01,0.01
2015-04-30,277,0.12,0.05,0.12,0.75,-0.07,0.08,0.0,0.0
2015-05-01,278,0.36,0.11,0.37,0.27,-0.03,-0.01,0.01,0.01
2015-05-02,274,0.18,0.14,0.19,0.13,0.02,0.03,0.01,0.01
2015-05-03,271,0.18,0.09,0.18,0.34,0.02,0.32,0.0,0.0
2015-05-04,276,0.09,0.5,0.51,0.07,0.54,0.94,0.42,0.0
2015-05-05,275,0.36,0.41,0.48,0.34,0.53,1.36,0.12,0.07
2015-05-06,275,0.67,0.35,0.67,1.22,0.06,-0.06,0.0,0.0
2015-05-07,278,0.32,0.31,0.36,0.33,0.3,0.12,0.04,0.04
2015-05-08,277,0.48,0.39,0.5,0.74,0.37,0.36,0.02,0.02
2015-05-09,275,0.6,0.52,0.61,0.74,0.41,0.1,0.02,0.02
2015-05-10,274,0.53,0.26,0.54,0.74,0.43,0.07,0.01,0.01
2015-05-11,277,0.39,0.25,0.44,2.35,0.67,0.08,0.05,0.05
2015-05-12,273,0.23,0.27,0.31,0.23,0.19,0.26,0.08,0.05
2015-05-13,276,0.47,0.43,0.47,0.29,0.04,0.1,0.0,0.0
2015-05-14,269,0.58,0.43,0.6,1.16,0.25,0.31,0.02,0.02
2015-05-15,272,0.53,0.42,0.57,0.98,0.67,0.41,0.04,0.04
2015-05-16,271,0.67,0.58,0.7,0.53,0.43,0.14,0.03,0.03
2015-05-17,268,0.31,0.15,0.34,0.71,0.41,0.25,0.03,0.03
2015-05-18,271,0.21,0.16,0.23,0.85,0.25,0.98,0.02,0.02
2015-05-19,272,0.78,0.73,0.79,0.65,0.21,-0.17,0.01,0.01
2015-05-20,275,0.44,0.26,0.45,1.83,0.32,0.09,0.01,0.01
2015-05-21,276,0.5,0.27,0.51,1.05,0.25,0.05,0.01,0.01
2015-05-22,276,0.61,0.56,0.66,0.44,0.31,0.04,0.06,0.06
2015-05-23,271,0.79,0.38,0.79,1.09,-0.02,-0.14,0.0,0.0
2015-05-24,271,0.41,0.5,0.58,0.47,0.45,0.16,0.18,0.08
2015-05-25,271,0.36,0.27,0.43,0.36,0.25,0.25,0.06,0.06
2015-05-26,271,0.28,0.68,0.68,0.08,0.88,0.26,0.4,0.0
2015-05-27,275,0.41,0.59,0.6,0.11,0.61,-0.01,0.19,0.01
2015-05-28,276,0.57,0.41,0.57,0.53,0.12,0.02,0.01,0.01
2015-05-29,276,0.23,0.18,0.26,0.15,0.11,0.11,0.03,0.03
2015-05-30,270,-0.01,0.07,0.08,-0.22,0.03,0.07,0.1,0.01
2015-05-31,269,0.12,0.2,0.2,0.21,0.21,0.12,0.09,0.0
2015-06-01,278,0.07,0.19,0.19,-0.03,0.13,0.07,0.13,0.0
2015-06-02,277,0.12,0.04,0.13,0.63,0.07,0.04,0.0,0.0
2015-06-03,276,-0.01,-0.01,0.02,-4.87,-0.05,0.03,0.03,0.03
2015-06-04,274,-0.03,0.04,0.05,-1.01,0.06,0.14,0.08,0.01
2015-06-05,275,0.36,0.27,0.39,0.78,0.3,0.69,0.03,0.03
2015-06-06,274,0.66,0.61,0.7,0.58,0.39,0.56,0.04,0.04
2015-06-07,274,0.44,0.05,0.45,0.61,-0.39,0.18,0.01,0.01
2015-06-08,274,0.06,0.14,0.15,0.56,0.77,0.59,0.09,0.01
2015-06-09,278,0.32,0.44,0.45,0.22,0.43,0.53,0.13,0.02
2015-06-10,275,0.45,0.64,0.67,0.33,0.59,0.13,0.22,0.03
2015-06-11,276,0.54,0.38,0.55,0.7,0.08,0.84,0.0,0.0
2015-06-12,276,0.13,0.23,0.24,0.15,0.5,0.6,0.11,0.01
2015-06-13,273,0.18,0.17,0.19,0.13,0.07,0.52,0.02,0.02
2015-06-14,271,0.28,0.29,0.33,0.23,0.11,0.25,0.05,0.04
2015-06-15,275,0.24,0.35,0.35,0.06,0.22,0.19,0.11,0.0
2015-06-16,278,0.12,0.13,0.15,0.12,0.08,0.38,0.03,0.02
2015-06-17,276,0.12,0.15,0.16,0.16,0.22,0.18,0.04,0.01
2015-06-18,278,0.06,0.06,0.09,0.1,0.04,0.03,0.02,0.02
2015-06-19,277,0.15,0.14,0.19,0.35,0.18,0.03,0.03,0.03
2015-06-20,276,-0.01,-0.02,0.02,0.01,-0.01,0.02,0.03,0.03
2015-06-21,276,0.04,-0.01,0.04,0.33,-0.03,0.02,0.0,0.0
2015-06-22,278,-0.01,-0.01,0.01,-0.73,-0.02,0.06,0.02,0.02
2015-06-23,278,-0.02,0.27,0.27,-0.15,0.2,0.12,0.29,0.0
2015-06-24,277,0.25,0.15,0.26,0.35,0.06,0.33,0.01,0.01
2015-06-25,277,0.16,0.19,0.22,0.42,0.16,0.37,0.06,0.04
2015-06-26,274,0.16,0.3,0.32,0.43,0.48,0.23,0.16,0.02
2015-06-27,273,0.14,0.28,0.29,0.19,0.31,0.34,0.15,0.01
2015-06-28,270,0.17,0.26,0.28,0.12,0.24,0.66,0.11,0.02
2015-06-29,272,0.19,0.25,0.3,0.64,0.39,0.19,0.12,0.05
2015-06-30,276,0.46,0.2,0.48,1.5,0.11,0.09,0.02,0.02
2015-07-01,277,0.35,0.41,0.42,0.17,0.25,0.81,0.07,0.01
2015-07-02,275,0.01,0.22,0.22,-0.09,0.25,1.21,0.22,0.0
2015-07-03,267,0.09,0.36,0.36,0.21,0.43,1.25,0.27,0.01
2015-07-04,262,0.19,0.33,0.33,0.06,0.38,1.34,0.15,0.0
2015-07-05,274,0.01,0.41,0.41,-0.02,0.57,1.17,0.39,0.0
2015-07-06,276,0.07,0.15,0.17,0.18,0.29,2.5,0.1,0.02
2015-07-07,278,0.39,0.37,0.45,0.29,0.46,0.97,0.07,0.07
2015-07-08,278,0.51,0.3,0.56,0.67,0.49,0.72,0.05,0.05
2015-07-09,278,0.3,0.46,0.5,0.34,0.76,0.58,0.2,0.04
2015-07-10,278,0.36,0.45,0.49,0.31,1.2,0.83,0.13,0.04
2015-07-11,272,0.44,0.37,0.46,0.26,0.29,0.41,0.02,0.02
2015-07-12,273,0.32,0.51,0.51,0.15,0.61,0.49,0.19,0.0
2015-07-13,274,0.35,0.35,0.4,0.36,0.3,0.93,0.05,0.05
2015-07-14,278,0.23,0.45,0.47,0.16,0.53,0.46,0.23,0.02
2015-07-15,281,0.13,0.21,0.25,0.22,0.24,1.29,0.12,0.04
2015-07-16,278,0.18,0.31,0.34,0.47,0.53,0.32,0.16,0.03
2015-07-17,274,0.23,0.25,0.32,0.97,0.38,0.15,0.09,0.08
2015-07-18,272,0.16,0.16,0.22,0.44,0.36,1.99,0.06,0.06
2015-07-19,269,0.2,0.28,0.3,0.23,0.26,1.8,0.1,0.02
2015-07-20,276,0.26,0.21,0.29,0.45,0.3,0.57,0.03,0.03
2015-07-21,277,-0.02,0.01,0.02,-0.03,0.06,0.77,0.04,0.01
2015-07-22,277,0.02,0.37,0.39,-0.45,0.56,0.28,0.37,0.02
2015-07-23,276,0.33,0.58,0.59,0.32,0.99,-0.09,0.26,0.01
2015-07-24,275,0.21,0.38,0.42,0.24,0.45,0.05,0.2,0.03
2015-07-25,272,0.26,0.25,0.28,0.76,0.21,0.26,0.03,0.03
2015-07-26,268,0.26,0.57,0.6,0.34,0.36,-0.02,0.34,0.03
2015-07-27,271,0.04,0.11,0.12,0.02,0.07,0.09,0.08,0.01
2015-07-28,275,0.17,0.36,0.37,0.52,0.8,0.4,0.2,0.01
2015-07-29,274,0.24,0.38,0.41,0.39,0.59,0.61,0.17,0.03
2015-07-30,276,0.42,0.37,0.49,0.41,0.36,0.34,0.06,0.06
2015-07-31,273,0.15,0.36,0.37,0.16,0.58,1.1,0.22,0.01
2015-08-01,271,0.18,0.24,0.29,0.24,0.34,1.1,0.12,0.05
2015-08-02,272,0.31,0.28,0.41,0.58,0.6,-0.16,0.09,0.09
2015-08-03,275,0.28,0.33,0.35,0.29,0.41,0.63,0.08,0.03
2015-08-04,277,0.22,0.05,0.22,1.13,-0.0,0.12,0.0,0.0
2015-08-05,276,0.01,-0.03,0.03,0.07,-0.07,0.12,0.02,0.02
2015-08-06,278,0.01,0.11,0.11,0.01,0.07,0.38,0.1,0.0
2015-08-07,272,0.32,0.44,0.45,0.05,0.7,2.58,0.12,0.0
2015-08-08,266,0.03,0.15,0.15,-0.03,0.22,2.6,0.12,0.0
2015-08-09,272,0.27,0.32,0.4,0.64,0.51,0.5,0.13,0.08
2015-08-10,275,0.09,0.29,0.29,0.04,0.29,0.76,0.2,0.0
2015-08-11,273,0.08,0.31,0.32,0.16,0.52,1.63,0.24,0.02
2015-08-12,270,0.01,0.32,0.32,0.02,0.43,1.82,0.31,0.0
2015-08-13,275,0.11,0.1,0.14,0.45,0.08,0.63,0.03,0.03
2015-08-14,274,0.17,0.18,0.24,0.64,0.32,0.25,0.07,0.06
2015-08-15,270,0.1,0.29,0.29,0.04,0.17,0.29,0.19,0.0
2015-08-16,273,-0.01,0.22,0.22,-0.02,0.38,0.57,0.23,0.0
2015-08-17,276,0.19,0.19,0.22,0.6,0.15,0.47,0.03,0.03
2015-08-18,278,0.11,0.14,0.15,0.19,0.11,0.22,0.04,0.01
2015-08-19,276,0.03,-0.01,0.03,0.11,-0.33,0.08,0.0,0.0
2015-08-20,278,0.2,0.1,0.2,0.66,0.04,0.27,0.0,0.0
2015-08-21,277,0.21,0.09,0.22,0.43,0.08,0.22,0.01,0.01
2015-08-22,274,0.06,0.1,0.11,0.09,0.19,0.88,0.05,0.0
2015-08-23,273,0.2,0.15,0.23,0.77,0.12,0.93,0.03,0.03
2015-08-24,280,0.15,0.16,0.2,0.2,0.12,0.72,0.05,0.05
2015-08-25,278,0.41,0.26,0.42,0.93,0.2,0.68,0.01,0.01
2015-08-26,278,0.33,0.31,0.42,0.58,0.32,1.01,0.08,0.08
2015-08-27,276,0.32,0.44,0.49,0.33,0.55,0.02,0.17,0.05
2015-08-28,279,0.03,0.25,0.25,-0.01,0.68,0.69,0.22,0.0
2015-08-29,274,0.14,0.02,0.15,0.85,-0.08,0.56,0.01,0.01
2015-08-30,274,0.14,0.26,0.29,0.55,0.46,0.87,0.15,0.03
2015-08-31,272,-0.03,0.26,0.28,-0.23,0.51,1.41,0.31,0.01
2015-09-01,275,0.09,0.46,0.46,0.11,0.63,0.38,0.37,0.0
2015-09-02,276,0.13,0.16,0.18,0.17,0.22,0.44,0.05,0.02
2015-09-03,276,0.33,0.5,0.51,0.17,0.4,0.06,0.18,0.02
2015-09-04,273,0.28,0.29,0.36,0.4,0.44,0.75,0.08,0.07
2015-09-05,270,0.4,0.47,0.51,0.32,0.4,-0.25,0.11,0.05
2015-09-06,270,0.4,0.08,0.4,1.1,0.11,0.01,0.0,0.0
2015-09-07,266,0.3,0.43,0.44,0.15,0.4,0.23,0.14,0.01
2015-09-08,272,0.2,0.25,0.29,0.53,0.36,0.38,0.09,0.03
2015-09-09,273,0.05,0.26,0.26,0.2,0.45,0.17,0.21,0.0
2015-09-10,277,0.1,0.14,0.14,0.02,0.04,0.18,0.03,0.0
